dialogue_id,utterance_id,label_id,label,context_text_raw
0,10,5,fear,"<s>CHANDLER: also I was the point person on my company’s transition from the KL-5 to GR-6 system.THE INTERVIEWER: You must’ve had your hands full.CHANDLER: That I did. That I did.THE INTERVIEWER: So let’s talk a little bit about your duties.CHANDLER: My duties?  All right.THE INTERVIEWER: Now you’ll be heading a whole division, so you’ll have a lot of duties.CHANDLER: I see.THE INTERVIEWER: But there’ll be perhaps 30 people under you so you can dump a certain amount on them.CHANDLER: Good to know.THE INTERVIEWER: We can go into detail</s>CHANDLER: No don’t I beg of you!</s>THE INTERVIEWER: All right then, we’ll have a definite answer for you on Monday, but I think I can say with some confidence, you’ll fit in well here.CHANDLER: Really?!THE INTERVIEWER: Absolutely.  You can relax"
0,11,0,neutral,"<s>CHANDLER: also I was the point person on my company’s transition from the KL-5 to GR-6 system.THE INTERVIEWER: You must’ve had your hands full.CHANDLER: That I did. That I did.THE INTERVIEWER: So let’s talk a little bit about your duties.CHANDLER: My duties?  All right.THE INTERVIEWER: Now you’ll be heading a whole division, so you’ll have a lot of duties.CHANDLER: I see.THE INTERVIEWER: But there’ll be perhaps 30 people under you so you can dump a certain amount on them.CHANDLER: Good to know.THE INTERVIEWER: We can go into detailCHANDLER: No don’t I beg of you!</s>THE INTERVIEWER: All right then, we’ll have a definite answer for you on Monday, but I think I can say with some confidence, you’ll fit in well here.</s>CHANDLER: Really?!THE INTERVIEWER: Absolutely.  You can relax"
0,12,4,surprise,"<s>CHANDLER: also I was the point person on my company’s transition from the KL-5 to GR-6 system.THE INTERVIEWER: You must’ve had your hands full.CHANDLER: That I did. That I did.THE INTERVIEWER: So let’s talk a little bit about your duties.CHANDLER: My duties?  All right.THE INTERVIEWER: Now you’ll be heading a whole division, so you’ll have a lot of duties.CHANDLER: I see.THE INTERVIEWER: But there’ll be perhaps 30 people under you so you can dump a certain amount on them.CHANDLER: Good to know.THE INTERVIEWER: We can go into detailCHANDLER: No don’t I beg of you!THE INTERVIEWER: All right then, we’ll have a definite answer for you on Monday, but I think I can say with some confidence, you’ll fit in well here.</s>CHANDLER: Really?!</s>THE INTERVIEWER: Absolutely.  You can relax"
0,13,0,neutral,"<s>CHANDLER: also I was the point person on my company’s transition from the KL-5 to GR-6 system.THE INTERVIEWER: You must’ve had your hands full.CHANDLER: That I did. That I did.THE INTERVIEWER: So let’s talk a little bit about your duties.CHANDLER: My duties?  All right.THE INTERVIEWER: Now you’ll be heading a whole division, so you’ll have a lot of duties.CHANDLER: I see.THE INTERVIEWER: But there’ll be perhaps 30 people under you so you can dump a certain amount on them.CHANDLER: Good to know.THE INTERVIEWER: We can go into detailCHANDLER: No don’t I beg of you!THE INTERVIEWER: All right then, we’ll have a definite answer for you on Monday, but I think I can say with some confidence, you’ll fit in well here.CHANDLER: Really?!</s>THE INTERVIEWER: Absolutely.  You can relax</s>"
1,0,4,surprise,"<s></s>JOEY: But then who? The waitress I went out with last month?</s>RACHEL: You know? Forget it!JOEY: No-no-no-no, no! Who, who were you talking about?RACHEL: No, I-I-I-I don't, I actually don't knowJOEY: Ok!JOEY: All right, well...RACHEL: Yeah, sure!"
1,1,2,sadness,"<s>JOEY: But then who? The waitress I went out with last month?</s>RACHEL: You know? Forget it!</s>JOEY: No-no-no-no, no! Who, who were you talking about?RACHEL: No, I-I-I-I don't, I actually don't knowJOEY: Ok!JOEY: All right, well...RACHEL: Yeah, sure!"
1,2,4,surprise,"<s>JOEY: But then who? The waitress I went out with last month?RACHEL: You know? Forget it!</s>JOEY: No-no-no-no, no! Who, who were you talking about?</s>RACHEL: No, I-I-I-I don't, I actually don't knowJOEY: Ok!JOEY: All right, well...RACHEL: Yeah, sure!"
1,3,5,fear,"<s>JOEY: But then who? The waitress I went out with last month?RACHEL: You know? Forget it!JOEY: No-no-no-no, no! Who, who were you talking about?</s>RACHEL: No, I-I-I-I don't, I actually don't know</s>JOEY: Ok!JOEY: All right, well...RACHEL: Yeah, sure!"
1,4,0,neutral,"<s>JOEY: But then who? The waitress I went out with last month?RACHEL: You know? Forget it!JOEY: No-no-no-no, no! Who, who were you talking about?RACHEL: No, I-I-I-I don't, I actually don't know</s>JOEY: Ok!</s>JOEY: All right, well...RACHEL: Yeah, sure!"
1,5,0,neutral,"<s>JOEY: But then who? The waitress I went out with last month?RACHEL: You know? Forget it!JOEY: No-no-no-no, no! Who, who were you talking about?RACHEL: No, I-I-I-I don't, I actually don't knowJOEY: Ok!</s>JOEY: All right, well...</s>RACHEL: Yeah, sure!"
1,8,0,neutral,"<s>JOEY: But then who? The waitress I went out with last month?RACHEL: You know? Forget it!JOEY: No-no-no-no, no! Who, who were you talking about?RACHEL: No, I-I-I-I don't, I actually don't knowJOEY: Ok!JOEY: All right, well...</s>RACHEL: Yeah, sure!</s>"
2,0,0,neutral,"<s></s>CHANDLER: Hey, Mon.</s>MONICA: Hey-hey-hey. You wanna hear something that sucks.CHANDLER: Do I ever.MONICA: Chris says they’re closing down the bar.CHANDLER: No way!MONICA: Yeah, apparently they’re turning it into some kinda coffee place.CHANDLER: Just coffee! Where are we gonna hang out now?MONICA: Got me.CHANDLER: Can I get a beer.MONICA: Hey, did you pick a roommate?CHANDLER: You betcha!MONICA: Is it the Italian guy?CHANDLER: Um-mm, yeah right!"
2,1,0,neutral,"<s>CHANDLER: Hey, Mon.</s>MONICA: Hey-hey-hey. You wanna hear something that sucks.</s>CHANDLER: Do I ever.MONICA: Chris says they’re closing down the bar.CHANDLER: No way!MONICA: Yeah, apparently they’re turning it into some kinda coffee place.CHANDLER: Just coffee! Where are we gonna hang out now?MONICA: Got me.CHANDLER: Can I get a beer.MONICA: Hey, did you pick a roommate?CHANDLER: You betcha!MONICA: Is it the Italian guy?CHANDLER: Um-mm, yeah right!"
2,2,1,joy,"<s>CHANDLER: Hey, Mon.MONICA: Hey-hey-hey. You wanna hear something that sucks.</s>CHANDLER: Do I ever.</s>MONICA: Chris says they’re closing down the bar.CHANDLER: No way!MONICA: Yeah, apparently they’re turning it into some kinda coffee place.CHANDLER: Just coffee! Where are we gonna hang out now?MONICA: Got me.CHANDLER: Can I get a beer.MONICA: Hey, did you pick a roommate?CHANDLER: You betcha!MONICA: Is it the Italian guy?CHANDLER: Um-mm, yeah right!"
2,3,2,sadness,"<s>CHANDLER: Hey, Mon.MONICA: Hey-hey-hey. You wanna hear something that sucks.CHANDLER: Do I ever.</s>MONICA: Chris says they’re closing down the bar.</s>CHANDLER: No way!MONICA: Yeah, apparently they’re turning it into some kinda coffee place.CHANDLER: Just coffee! Where are we gonna hang out now?MONICA: Got me.CHANDLER: Can I get a beer.MONICA: Hey, did you pick a roommate?CHANDLER: You betcha!MONICA: Is it the Italian guy?CHANDLER: Um-mm, yeah right!"
2,4,4,surprise,"<s>CHANDLER: Hey, Mon.MONICA: Hey-hey-hey. You wanna hear something that sucks.CHANDLER: Do I ever.MONICA: Chris says they’re closing down the bar.</s>CHANDLER: No way!</s>MONICA: Yeah, apparently they’re turning it into some kinda coffee place.CHANDLER: Just coffee! Where are we gonna hang out now?MONICA: Got me.CHANDLER: Can I get a beer.MONICA: Hey, did you pick a roommate?CHANDLER: You betcha!MONICA: Is it the Italian guy?CHANDLER: Um-mm, yeah right!"
2,5,0,neutral,"<s>CHANDLER: Hey, Mon.MONICA: Hey-hey-hey. You wanna hear something that sucks.CHANDLER: Do I ever.MONICA: Chris says they’re closing down the bar.CHANDLER: No way!</s>MONICA: Yeah, apparently they’re turning it into some kinda coffee place.</s>CHANDLER: Just coffee! Where are we gonna hang out now?MONICA: Got me.CHANDLER: Can I get a beer.MONICA: Hey, did you pick a roommate?CHANDLER: You betcha!MONICA: Is it the Italian guy?CHANDLER: Um-mm, yeah right!"
2,6,6,disgust,"<s>CHANDLER: Hey, Mon.MONICA: Hey-hey-hey. You wanna hear something that sucks.CHANDLER: Do I ever.MONICA: Chris says they’re closing down the bar.CHANDLER: No way!MONICA: Yeah, apparently they’re turning it into some kinda coffee place.</s>CHANDLER: Just coffee! Where are we gonna hang out now?</s>MONICA: Got me.CHANDLER: Can I get a beer.MONICA: Hey, did you pick a roommate?CHANDLER: You betcha!MONICA: Is it the Italian guy?CHANDLER: Um-mm, yeah right!"
2,7,2,sadness,"<s>CHANDLER: Hey, Mon.MONICA: Hey-hey-hey. You wanna hear something that sucks.CHANDLER: Do I ever.MONICA: Chris says they’re closing down the bar.CHANDLER: No way!MONICA: Yeah, apparently they’re turning it into some kinda coffee place.CHANDLER: Just coffee! Where are we gonna hang out now?</s>MONICA: Got me.</s>CHANDLER: Can I get a beer.MONICA: Hey, did you pick a roommate?CHANDLER: You betcha!MONICA: Is it the Italian guy?CHANDLER: Um-mm, yeah right!"
2,8,0,neutral,"<s>CHANDLER: Hey, Mon.MONICA: Hey-hey-hey. You wanna hear something that sucks.CHANDLER: Do I ever.MONICA: Chris says they’re closing down the bar.CHANDLER: No way!MONICA: Yeah, apparently they’re turning it into some kinda coffee place.CHANDLER: Just coffee! Where are we gonna hang out now?MONICA: Got me.</s>CHANDLER: Can I get a beer.</s>MONICA: Hey, did you pick a roommate?CHANDLER: You betcha!MONICA: Is it the Italian guy?CHANDLER: Um-mm, yeah right!"
2,9,0,neutral,"<s>CHANDLER: Hey, Mon.MONICA: Hey-hey-hey. You wanna hear something that sucks.CHANDLER: Do I ever.MONICA: Chris says they’re closing down the bar.CHANDLER: No way!MONICA: Yeah, apparently they’re turning it into some kinda coffee place.CHANDLER: Just coffee! Where are we gonna hang out now?MONICA: Got me.CHANDLER: Can I get a beer.</s>MONICA: Hey, did you pick a roommate?</s>CHANDLER: You betcha!MONICA: Is it the Italian guy?CHANDLER: Um-mm, yeah right!"
2,10,1,joy,"<s>CHANDLER: Hey, Mon.MONICA: Hey-hey-hey. You wanna hear something that sucks.CHANDLER: Do I ever.MONICA: Chris says they’re closing down the bar.CHANDLER: No way!MONICA: Yeah, apparently they’re turning it into some kinda coffee place.CHANDLER: Just coffee! Where are we gonna hang out now?MONICA: Got me.CHANDLER: Can I get a beer.MONICA: Hey, did you pick a roommate?</s>CHANDLER: You betcha!</s>MONICA: Is it the Italian guy?CHANDLER: Um-mm, yeah right!"
2,11,0,neutral,"<s>CHANDLER: Hey, Mon.MONICA: Hey-hey-hey. You wanna hear something that sucks.CHANDLER: Do I ever.MONICA: Chris says they’re closing down the bar.CHANDLER: No way!MONICA: Yeah, apparently they’re turning it into some kinda coffee place.CHANDLER: Just coffee! Where are we gonna hang out now?MONICA: Got me.CHANDLER: Can I get a beer.MONICA: Hey, did you pick a roommate?CHANDLER: You betcha!</s>MONICA: Is it the Italian guy?</s>CHANDLER: Um-mm, yeah right!"
2,12,1,joy,"<s>CHANDLER: Hey, Mon.MONICA: Hey-hey-hey. You wanna hear something that sucks.CHANDLER: Do I ever.MONICA: Chris says they’re closing down the bar.CHANDLER: No way!MONICA: Yeah, apparently they’re turning it into some kinda coffee place.CHANDLER: Just coffee! Where are we gonna hang out now?MONICA: Got me.CHANDLER: Can I get a beer.MONICA: Hey, did you pick a roommate?CHANDLER: You betcha!MONICA: Is it the Italian guy?</s>CHANDLER: Um-mm, yeah right!</s>"
3,0,4,surprise,"<s></s>PHOEBE: Oh my God, oh my God! Poor Monica!</s>CHANDLER: What, what, what?!PHOEBE: What?!PHOEBE: He was with her when he wrote this poem.PHOEBE: Look,  'My vessel so empty with nothing inside.PHOEBE: Now that I've touched you, you seem emptier still.'PHOEBE: He thinks Monica is empty, she is the empty vase!PHOEBE: Oh, totally. Oh, God, oh, she seemed so happy too.JOEY: Done."
3,1,4,surprise,"<s>PHOEBE: Oh my God, oh my God! Poor Monica!</s>CHANDLER: What, what, what?!</s>PHOEBE: What?!PHOEBE: He was with her when he wrote this poem.PHOEBE: Look,  'My vessel so empty with nothing inside.PHOEBE: Now that I've touched you, you seem emptier still.'PHOEBE: He thinks Monica is empty, she is the empty vase!PHOEBE: Oh, totally. Oh, God, oh, she seemed so happy too.JOEY: Done."
3,2,4,surprise,"<s>PHOEBE: Oh my God, oh my God! Poor Monica!CHANDLER: What, what, what?!</s>PHOEBE: What?!</s>PHOEBE: He was with her when he wrote this poem.PHOEBE: Look,  'My vessel so empty with nothing inside.PHOEBE: Now that I've touched you, you seem emptier still.'PHOEBE: He thinks Monica is empty, she is the empty vase!PHOEBE: Oh, totally. Oh, God, oh, she seemed so happy too.JOEY: Done."
3,3,0,neutral,"<s>PHOEBE: Oh my God, oh my God! Poor Monica!CHANDLER: What, what, what?!PHOEBE: What?!</s>PHOEBE: He was with her when he wrote this poem.</s>PHOEBE: Look,  'My vessel so empty with nothing inside.PHOEBE: Now that I've touched you, you seem emptier still.'PHOEBE: He thinks Monica is empty, she is the empty vase!PHOEBE: Oh, totally. Oh, God, oh, she seemed so happy too.JOEY: Done."
3,4,0,neutral,"<s>PHOEBE: Oh my God, oh my God! Poor Monica!CHANDLER: What, what, what?!PHOEBE: What?!PHOEBE: He was with her when he wrote this poem.</s>PHOEBE: Look,  'My vessel so empty with nothing inside.</s>PHOEBE: Now that I've touched you, you seem emptier still.'PHOEBE: He thinks Monica is empty, she is the empty vase!PHOEBE: Oh, totally. Oh, God, oh, she seemed so happy too.JOEY: Done."
3,5,0,neutral,"<s>PHOEBE: Oh my God, oh my God! Poor Monica!CHANDLER: What, what, what?!PHOEBE: What?!PHOEBE: He was with her when he wrote this poem.PHOEBE: Look,  'My vessel so empty with nothing inside.</s>PHOEBE: Now that I've touched you, you seem emptier still.'</s>PHOEBE: He thinks Monica is empty, she is the empty vase!PHOEBE: Oh, totally. Oh, God, oh, she seemed so happy too.JOEY: Done."
3,6,4,surprise,"<s>PHOEBE: Oh my God, oh my God! Poor Monica!CHANDLER: What, what, what?!PHOEBE: What?!PHOEBE: He was with her when he wrote this poem.PHOEBE: Look,  'My vessel so empty with nothing inside.PHOEBE: Now that I've touched you, you seem emptier still.'</s>PHOEBE: He thinks Monica is empty, she is the empty vase!</s>PHOEBE: Oh, totally. Oh, God, oh, she seemed so happy too.JOEY: Done."
3,8,2,sadness,"<s>PHOEBE: Oh my God, oh my God! Poor Monica!CHANDLER: What, what, what?!PHOEBE: What?!PHOEBE: He was with her when he wrote this poem.PHOEBE: Look,  'My vessel so empty with nothing inside.PHOEBE: Now that I've touched you, you seem emptier still.'PHOEBE: He thinks Monica is empty, she is the empty vase!</s>PHOEBE: Oh, totally. Oh, God, oh, she seemed so happy too.</s>JOEY: Done."
3,9,0,neutral,"<s>PHOEBE: Oh my God, oh my God! Poor Monica!CHANDLER: What, what, what?!PHOEBE: What?!PHOEBE: He was with her when he wrote this poem.PHOEBE: Look,  'My vessel so empty with nothing inside.PHOEBE: Now that I've touched you, you seem emptier still.'PHOEBE: He thinks Monica is empty, she is the empty vase!PHOEBE: Oh, totally. Oh, God, oh, she seemed so happy too.</s>JOEY: Done.</s>"
4,0,4,surprise,"<s></s>RACHEL: Hey!</s>ROSS: Hi!RACHEL: What are you doing here?ROSS: Ah y'know, this building is on my paper route so I...RACHEL: Oh.ROSS: Hi.RACHEL: Hi.ROSS: How’d did it go?RACHEL: Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up.ROSS: I’m so proud of you.RACHEL: Me too!ROSS: Listen, I’m ah, I’m sorry I’ve been so crazy and jealous and, it’s just that I like you a lot, so...RACHEL: I know.ROSS: Yeah.RACHEL: Yeah."
4,1,1,joy,"<s>RACHEL: Hey!</s>ROSS: Hi!</s>RACHEL: What are you doing here?ROSS: Ah y'know, this building is on my paper route so I...RACHEL: Oh.ROSS: Hi.RACHEL: Hi.ROSS: How’d did it go?RACHEL: Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up.ROSS: I’m so proud of you.RACHEL: Me too!ROSS: Listen, I’m ah, I’m sorry I’ve been so crazy and jealous and, it’s just that I like you a lot, so...RACHEL: I know.ROSS: Yeah.RACHEL: Yeah."
4,2,4,surprise,"<s>RACHEL: Hey!ROSS: Hi!</s>RACHEL: What are you doing here?</s>ROSS: Ah y'know, this building is on my paper route so I...RACHEL: Oh.ROSS: Hi.RACHEL: Hi.ROSS: How’d did it go?RACHEL: Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up.ROSS: I’m so proud of you.RACHEL: Me too!ROSS: Listen, I’m ah, I’m sorry I’ve been so crazy and jealous and, it’s just that I like you a lot, so...RACHEL: I know.ROSS: Yeah.RACHEL: Yeah."
4,3,0,neutral,"<s>RACHEL: Hey!ROSS: Hi!RACHEL: What are you doing here?</s>ROSS: Ah y'know, this building is on my paper route so I...</s>RACHEL: Oh.ROSS: Hi.RACHEL: Hi.ROSS: How’d did it go?RACHEL: Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up.ROSS: I’m so proud of you.RACHEL: Me too!ROSS: Listen, I’m ah, I’m sorry I’ve been so crazy and jealous and, it’s just that I like you a lot, so...RACHEL: I know.ROSS: Yeah.RACHEL: Yeah."
4,4,0,neutral,"<s>RACHEL: Hey!ROSS: Hi!RACHEL: What are you doing here?ROSS: Ah y'know, this building is on my paper route so I...</s>RACHEL: Oh.</s>ROSS: Hi.RACHEL: Hi.ROSS: How’d did it go?RACHEL: Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up.ROSS: I’m so proud of you.RACHEL: Me too!ROSS: Listen, I’m ah, I’m sorry I’ve been so crazy and jealous and, it’s just that I like you a lot, so...RACHEL: I know.ROSS: Yeah.RACHEL: Yeah."
4,5,0,neutral,"<s>RACHEL: Hey!ROSS: Hi!RACHEL: What are you doing here?ROSS: Ah y'know, this building is on my paper route so I...RACHEL: Oh.</s>ROSS: Hi.</s>RACHEL: Hi.ROSS: How’d did it go?RACHEL: Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up.ROSS: I’m so proud of you.RACHEL: Me too!ROSS: Listen, I’m ah, I’m sorry I’ve been so crazy and jealous and, it’s just that I like you a lot, so...RACHEL: I know.ROSS: Yeah.RACHEL: Yeah."
4,6,0,neutral,"<s>RACHEL: Hey!ROSS: Hi!RACHEL: What are you doing here?ROSS: Ah y'know, this building is on my paper route so I...RACHEL: Oh.ROSS: Hi.</s>RACHEL: Hi.</s>ROSS: How’d did it go?RACHEL: Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up.ROSS: I’m so proud of you.RACHEL: Me too!ROSS: Listen, I’m ah, I’m sorry I’ve been so crazy and jealous and, it’s just that I like you a lot, so...RACHEL: I know.ROSS: Yeah.RACHEL: Yeah."
4,7,0,neutral,"<s>RACHEL: Hey!ROSS: Hi!RACHEL: What are you doing here?ROSS: Ah y'know, this building is on my paper route so I...RACHEL: Oh.ROSS: Hi.RACHEL: Hi.</s>ROSS: How’d did it go?</s>RACHEL: Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up.ROSS: I’m so proud of you.RACHEL: Me too!ROSS: Listen, I’m ah, I’m sorry I’ve been so crazy and jealous and, it’s just that I like you a lot, so...RACHEL: I know.ROSS: Yeah.RACHEL: Yeah."
4,8,1,joy,"<s>RACHEL: Hey!ROSS: Hi!RACHEL: What are you doing here?ROSS: Ah y'know, this building is on my paper route so I...RACHEL: Oh.ROSS: Hi.RACHEL: Hi.ROSS: How’d did it go?</s>RACHEL: Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up.</s>ROSS: I’m so proud of you.RACHEL: Me too!ROSS: Listen, I’m ah, I’m sorry I’ve been so crazy and jealous and, it’s just that I like you a lot, so...RACHEL: I know.ROSS: Yeah.RACHEL: Yeah."
4,9,1,joy,"<s>RACHEL: Hey!ROSS: Hi!RACHEL: What are you doing here?ROSS: Ah y'know, this building is on my paper route so I...RACHEL: Oh.ROSS: Hi.RACHEL: Hi.ROSS: How’d did it go?RACHEL: Oh well, the woman I interviewed with was pretty tough, but y'know thank God Mark coached me, because once I started talking about the fall line, she got all happy and wouldn’t shut up.</s>ROSS: I’m so proud of you.</s>RACHEL: Me too!ROSS: Listen, I’m ah, I’m sorry I’ve been so crazy and jealous and, it’s just that I like you a lot, so...RACHEL: I know.ROSS: Yeah.RACHEL: Yeah."
